Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Flow Duration,FIN Flag Count,SYN Flag Count,ACK Flag Count,Packet Length Mean,Down/Up Ratio,Average Packet Size,Label
1,1,266666.666666667,44444.4444444444,45,0,0,1,6,1,9,BENIGN
8,5,641.7743683693,2.3878267856,5444281,0,0,0,249.5714285714,0,268.7692307692,BENIGN
2,2,2461.5384615385,29.304029304,136500,0,0,0,74.6,1,93.25,BENIGN
5,0,2.830268247,0.471711375,10599702,0,0,1,6,0,7.2,DDoS
2,2,5802.4029516572,126.1391946012,31711,0,0,0,44.4,1,55.5,BENIGN
4,2,4279.8576384196,67.576699554,88788,0,0,0,60.8571428571,0,71,BENIGN
4,0,4.060327672,0.676721279,5910853,0,0,1,6,0,7.5,DDoS
8,5,143.481653,0.15992982,81285654,0,0,1,833.5,0,897.6153846,DDoS
4,2,4221.0283960092,71.9493476592,83392,0,0,0,55.5714285714,0,64.8333333333,BENIGN
5,0,10.46051001,1.743418334,2867929,0,0,1,6,0,7.2,DDoS
3,5,203639.4844,140.1148942,57096,0,0,0,1291.888889,1,1453.375,DDoS
3,6,10174.24699,7.871419488,1143377,0,0,0,1163.3,2,1292.555556,DDoS
4,0,3.843826606,0.640637768,6243778,0,0,1,6,0,7.5,DDoS
3,4,14000.06017,8.424346361,830925,0,0,0,1454.125,1,1661.857143,DDoS
3,4,1253179.565,754.4729468,9278,0,0,0,1453.375,1,1661,DDoS
4,0,70.37545304,11.72924217,341028,0,0,1,6,0,7.5,DDoS
3,6,20518.23853,15.87416374,566959,0,0,0,1163.3,2,1292.555556,DDoS
3,4,7704.774602,4.636243636,1509843,0,0,0,1454.125,1,1661.857143,DDoS
2,2,6495.193556768,64.9519355677,61584,0,0,0,87,1,108.75,BENIGN
2,2,2356756.75675676,21621.6216216216,185,0,0,0,97,1,121.25,BENIGN
8,6,1331.008455,1.598534646,8758021,0,0,1,777.5333333,0,833.0714286,DDoS
6,5,159.5108045964,3.9787275523,2764703,0,0,0,36.75,0,40.0909090909,BENIGN
1,1,3568.5047964903,41.9824093705,47639,0,0,0,75,1,112.5,BENIGN
3,4,9259.4214,5.571731264,1256342,0,0,0,1454.125,1,1661.857143,DDoS
2,2,1110132.15859031,17621.1453744493,227,0,0,0,57.8,1,72.25,BENIGN
5,0,16.94926745,2.824877909,1769988,0,0,1,6,0,7.2,DDoS
4,0,5.048316597,0.841386099,4754060,0,0,1,6,0,7.5,DDoS
17,24,3397.088275897,23.6229001546,1735604,0,0,0,140.380952381,1,143.8048780488,BENIGN
3,4,74665.75953,44.92910829,155801,0,0,0,1454.125,1,1661.857143,DDoS
2,2,7848.9400714125,128.6711487117,31087,0,0,0,55.2,1,69,BENIGN
3,5,22533.25142,15.5040863,515993,0,0,0,1291.888889,1,1453.375,DDoS
2,2,10876.2903383373,130.2549741118,30709,0,0,0,75,1,93.75,BENIGN
8,6,119.1917757,0.143075097,97850711,0,0,1,777.9333333,0,833.5,DDoS
2,2,919540.229885057,22988.5057471264,174,0,0,0,38.4,1,48,BENIGN
5,0,3.313886344,0.552314391,9052815,0,0,1,6,0,7.2,DDoS
10,7,412.9375439811,1.905520697,8921446,0,0,0,204.6666666667,0,216.7058823529,BENIGN
4,4,263.4179549794,3.2927244372,2429599,0,0,0,74.4444444444,1,83.75,BENIGN
8,5,144.5237876,0.161091421,80699518,0,0,1,833.5,0,897.6153846,DDoS
3,4,12462.71791,7.499271499,933424,0,0,0,1454.125,1,1661.857143,DDoS
4,0,2.635981209,0.439330202,9104769,0,0,1,6,0,7.5,DDoS
3,5,23267.26234,16.0091252,499715,0,0,0,1291.888889,1,1453.375,DDoS
8,6,115.6603017,0.138835996,100838402,0,0,1,777.9333333,0,833.5,DDoS
4,0,2.383582835,0.397263806,10068876,0,0,1,6,0,7.5,DDoS
3,4,10845.2759289241,27.9826507565,250155,0,0,0,339.125,1,387.5714285714,BENIGN
5,0,2.940164996,0.490027499,10203509,0,0,1,6,0,7.2,DDoS
1,1,179104.47761194,29850.7462686567,67,0,0,1,6,1,9,BENIGN
4,0,2.400545644,0.400090941,9997727,0,0,1,6,0,7.5,DDoS
2,0,0,366.6361136572,5455,0,0,1,0,0,0,BENIGN
2,2,1549019.60784314,19607.8431372549,204,0,0,0,71,1,88.75,BENIGN
2,0,9250000,500000,4,0,1,1,22.6666666667,0,34,BENIGN
2,2,6686.7813748675,163.0922286553,24526,0,0,0,39.4,1,49.25,BENIGN
5,0,7.392984698,1.232164116,4057901,0,0,1,6,0,7.2,DDoS
1,1,500000,83333.3333333333,24,0,0,1,6,1,9,BENIGN
2,2,68.612203824,22.870734608,174896,0,0,1,2.4,1,3,BENIGN
8,6,164.7320572,0.197740616,70799820,0,0,1,777.9333333,0,833.5,DDoS
6,6,97.5608399393,0.5214833315,23011282,0,0,0,172.6923076923,1,187.0833333333,BENIGN
5,0,5.62227109,0.937045182,5335922,0,0,1,6,0,7.2,DDoS
4,0,3.362398466,0.560399744,7137762,0,0,1,6,0,7.5,DDoS
2,2,5503.8721932687,97.4136671375,41062,0,0,0,52,1,65,BENIGN
3,5,8724.038991,5.99951104,1333442,0,0,0,1292.555556,1,1454.125,DDoS
5,0,2.756667322,0.459444554,10882706,0,0,1,6,0,7.2,DDoS
5,0,3.16263236,0.527105393,9485769,0,0,1,6,0,7.2,DDoS
8,5,144.3709592,0.160921073,80784945,0,0,1,833.5,0,897.6153846,DDoS
3,6,257405.3575,199.247288,45170,0,0,0,1162.7,2,1291.888889,DDoS
1,1,730.6380905991,12.8182121158,156028,0,0,0,57,1,85.5,BENIGN
8,5,133.1578963,0.148422589,87587746,0,0,1,833.5,0,897.6153846,DDoS
4,0,15.29588942,2.549314903,1569049,0,0,1,6,0,7.5,DDoS
1,1,292682.926829268,48780.4878048781,41,0,0,1,6,1,9,BENIGN
4,0,27.55187789,4.591979648,871084,0,0,1,6,0,7.5,DDoS
4,0,2.963399058,0.493899843,8098808,0,0,1,6,0,7.5,DDoS
13,0,90235294.1176471,764705.882352941,17,0,0,0,118,0,127.0769230769,BENIGN
4,0,2.515801065,0.419300178,9539705,0,0,1,6,0,7.5,DDoS
5,0,131.545484,21.92424734,228058,0,0,1,6,0,7.2,DDoS
3,4,200310.1042,120.5960892,58045,0,0,0,1453.375,1,1661,DDoS
5,0,15.03028603,2.505047671,1995970,0,0,1,6,0,7.2,DDoS
4,2,8904.4363173796,190.8093496581,31445,0,0,0,45.1428571429,0,52.6666666667,BENIGN
4,0,2.435381218,0.40589687,9854720,0,0,1,6,0,7.5,DDoS
4,0,3.36477812,0.560796353,7132714,0,0,1,6,0,7.5,DDoS
8,4,141.0373277,0.145187264,82651878,0,0,1,897.1538462,0,971.9166667,DDoS
1,1,387096.774193548,64516.1290322581,31,0,0,1,6,1,9,BENIGN
15,14,112.5834675007,0.4775370129,60728277,0,0,0,227.9,0,235.7586206897,BENIGN
3,6,6641.923924,5.141250135,1750547,0,0,0,1162.7,2,1291.888889,DDoS
1,1,0,500000,4,0,0,1,0,1,0,BENIGN
3,1,473684.210526316,105263.157894737,38,1,0,0,4.8,0,6,BENIGN
2,0,12.0064474623,2.001074577,999463,0,0,1,6,0,9,BENIGN
4,3,1300.4992238956,97.8870383577,71511,0,0,0,11.625,0,13.2857142857,BENIGN
3,6,143807.7451,111.3158774,80851,0,0,0,1162.7,2,1291.888889,DDoS
10,5,15486.5532025464,194.8811225153,76970,0,0,0,74.5,0,79.4666666667,BENIGN
9,5,159.7338384,0.191642278,73052774,0,0,1,778.3333333,0,833.9285714,DDoS
2,0,9250000,500000,4,0,1,1,24.6666666667,0,37,BENIGN
1,1,2887.0247303628,54.4721647238,36716,0,0,0,50.3333333333,1,75.5,BENIGN
12,11,636.6718179408,2.20235401,10443371,0,0,0,277.0416666667,0,289.0869565217,BENIGN
2,0,72289.156626506,12048.1927710843,166,0,0,1,6,0,9,BENIGN
7,8,26.4139812245,0.2493453231,60157535,0,0,0,99.3125,1,105.9333333333,BENIGN
1,1,285714.285714286,47619.0476190476,42,0,0,1,6,1,9,BENIGN
6,6,1611.3066034668,6.1933629858,1937558,0,0,0,240.1538461538,1,260.1666666667,BENIGN
15,10,14401.7362696041,43.0622421648,580555,0,0,0,321.5769230769,0,334.44,BENIGN
12,8,23711.4983825805,127.8592525348,156422,0,0,0,176.619047619,0,185.45,BENIGN
2,0,12333333.3333333,666666.666666667,3,0,1,1,24.6666666667,0,37,BENIGN
2,0,0,4415.0110375276,453,0,0,1,0,0,0,BENIGN
2,0,12333333.3333333,666666.666666667,3,0,1,1,24.6666666667,0,37,BENIGN
2,0,12333333.3333333,666666.666666667,3,0,1,1,24.6666666667,0,37,BENIGN
4,0,3.889258549,0.648209758,6170842,0,0,1,6,0,7.5,DDoS
3,4,709569.1444,427.1939461,16386,0,0,0,1453.375,1,1661,DDoS
9,4,162.1213143,0.180613342,71976964,0,0,1,833.9285714,0,898.0769231,DDoS
4,0,2.860622941,0.47677049,8389781,0,0,1,6,0,7.5,DDoS
3,5,9447.615397,6.497113657,1231316,0,0,0,1292.555556,1,1454.125,DDoS
3,5,6819.658062,4.689870583,1705804,0,0,0,1292.555556,1,1454.125,DDoS
6,0,10.92871292,1.821452153,3294075,0,0,1,6,0,7,DDoS
5,2,69.2485261007,2.2865079373,3061437,0,0,0,26.5,0,30.2857142857,BENIGN
20,24,30507.2082791444,40.5840412481,1084170,0,0,0,735,1,751.7045454545,BENIGN
1,1,0,51282.0512820513,39,0,0,1,0,1,0,BENIGN
3,5,6652.130678,4.574662204,1748763,0,0,0,1292.555556,1,1454.125,DDoS
8,5,129.7331117,0.1446052,89899948,0,0,1,833.5,0,897.6153846,DDoS
3,4,552246.604,332.4783889,21054,0,0,0,1453.375,1,1661,DDoS
4,0,36.10466743,6.017444572,664734,0,0,1,6,0,7.5,DDoS
6,6,15698.694433685,45.5695048873,263334,0,0,0,318,1,344.5,BENIGN
3,5,545689.089,375.2697251,21318,0,0,0,1292.555556,1,1454.125,DDoS
3,4,29056.89423,17.49361483,400146,0,0,0,1453.375,1,1661,DDoS
1,3,421052.631578947,70175.4385964912,57,0,0,1,6,3,7.5,BENIGN
2,0,12333333.3333333,666666.666666667,3,0,1,1,24.6666666667,0,37,BENIGN
2,2,7170.9121726234,65.1901106602,61359,0,0,0,97.2,1,121.5,BENIGN
1,1,545454.545454545,90909.0909090909,22,0,0,1,6,1,9,BENIGN
1,1,0,23255.8139534884,86,0,0,1,0,1,0,BENIGN
1,1,0,37735.8490566038,53,0,0,1,0,1,0,BENIGN
5,0,3.760873154,0.626812192,7976871,0,0,1,6,0,7.2,DDoS
5,1,38.0927446791,1.2627429175,4751561,0,1,1,32.4285714286,0,37.8333333333,BENIGN
2,0,12333333.3333333,666666.666666667,3,0,1,1,22.6666666667,0,34,BENIGN
4,0,22.64165895,3.773609826,1059993,0,0,1,6,0,7.5,DDoS
3,5,8678.273506,5.968038172,1340474,0,0,0,1292.555556,1,1454.125,DDoS
8,4,632.2117852207,1.321697112,9079236,0,0,0,441.5384615385,0,478.3333333333,BENIGN
3,1,2.079961701,0.693320567,5769337,0,0,0,2.4,0,3,BENIGN
1,1,0,16.3993571452,121956,0,0,1,0,1,0,BENIGN
2,1,0,56.9335585372,52693,0,0,1,0,0,0,BENIGN
20,25,4362.933539874,319.7589727921,140731,0,0,0,13.347826087,1,13.6444444444,BENIGN
1,1,0,39.5077336389,50623,0,0,1,0,1,0,BENIGN
5,0,7.405767167,1.234294528,4050897,0,0,1,6,0,7.2,DDoS
3,3,0.1998418962,0.0666139654,90071203,0,0,1,3.4285714286,1,4,BENIGN
3,5,27282.15573,18.77158733,426176,0,0,0,1291.888889,1,1453.375,DDoS
4,0,6.380301033,1.063383506,3761578,0,0,1,6,0,7.5,DDoS
4,2,10454.3107898813,193.5983479608,30992,0,0,0,51.7142857143,0,60.3333333333,BENIGN
9,4,143.6319037,0.160014975,81242396,0,0,1,833.9285714,0,898.0769231,DDoS
10,8,155.5840920829,1.1188628276,16087763,0,0,0,131.7368421053,0,139.0555555556,BENIGN
4,0,2.673557017,0.445592836,8976805,0,0,1,6,0,7.5,DDoS
3,5,6458.547429,4.441535239,1801179,0,0,0,1292.555556,1,1454.125,DDoS
3,6,8917.456229,6.89908932,1304520,0,0,0,1163.3,2,1292.555556,DDoS
2,0,12.0070721655,2.0011786943,999411,0,0,1,6,0,9,BENIGN
4,4,7655.8610166769,107.0749792542,74714,0,0,0,68.4444444444,1,77,BENIGN
1,1,0,30303.0303030303,66,0,0,1,0,1,0,BENIGN
14,15,91.4831281378,0.411894227,70406425,0,0,0,214.7,1,222.1034482759,BENIGN
8,6,141.6922125,0.17008411,82312216,0,0,1,777.9333333,0,833.5,DDoS
3,5,19520.51979,13.4242378,595937,0,0,0,1292.555556,1,1454.125,DDoS
1,1,0,245.9117176933,8133,0,0,1,0,1,0,BENIGN
21,18,46.9351315901,0.3367310765,115819426,0,0,0,135.9,0,139.3846153846,BENIGN
3,5,8250.78644,5.676983875,1409199,0,0,0,1291.888889,1,1453.375,DDoS
5,0,12.01964491,2.003274151,2495914,0,0,1,6,0,7.2,DDoS
2,2,1403973.50993378,26490.0662251656,151,0,0,0,49.2,1,61.5,BENIGN
3,5,121505.6797,83.60242865,95691,0,0,0,1291.888889,1,1453.375,DDoS
5,0,3.32875814,0.554793023,9012370,0,0,1,6,0,7.2,DDoS
2,2,1874476.9874477,16736.4016736402,239,0,0,0,96.4,1,120.5,BENIGN
1,1,0,90909.0909090909,22,0,0,1,0,1,0,BENIGN
2,2,13286.0655999489,127.7506307687,31311,0,0,0,95.8,1,119.75,BENIGN
3,5,12343.53066,8.48863107,942437,0,0,0,1292.555556,1,1454.125,DDoS
5,0,4.531831585,0.755305264,6619840,0,0,1,6,0,7.2,DDoS
3,6,755196.1548,584.5674201,15396,0,0,0,1162.7,2,1291.888889,DDoS
3,6,14144.53126,10.94307413,822438,0,0,0,1163.3,2,1292.555556,DDoS
2,0,0,666666.666666667,3,0,0,1,0,0,0,BENIGN
5,0,2.510314884,0.418385814,11950692,0,0,1,6,0,7.2,DDoS
1,1,0,15503.8759689923,129,0,0,1,0,1,0,BENIGN
3,5,8131.132599,5.591770033,1430674,0,0,0,1292.555556,1,1454.125,DDoS
3,6,14571.72312,11.27357587,798327,0,0,0,1163.3,2,1292.555556,DDoS
3,5,24796.06605,17.05222457,469147,0,0,0,1292.555556,1,1454.125,DDoS
4,0,4.06373563,0.677289272,5905896,0,0,1,6,0,7.5,DDoS
17,15,18.3147074402,0.2768401691,115590162,0,0,0,64.1515151515,0,66.15625,BENIGN
3,5,21895.92702,15.06557291,531012,0,0,0,1291.888889,1,1453.375,DDoS
5,0,14.72774294,2.454623824,2036972,0,0,1,6,0,7.2,DDoS
3,4,3547.2920257014,24.2727704593,288389,0,0,0,127.875,1,146.1428571429,BENIGN
2,2,6658.6208331599,166.465520829,24029,0,0,0,38.4,1,48,BENIGN
2,1,165384.615384615,11538.4615384615,260,0,1,1,20,0,26.6666666667,BENIGN
2,2,1756302.5210084,16806.7226890756,238,0,0,0,91.6,1,114.5,BENIGN
2,2,3.1168068332,0.0445258119,89835532,0,0,0,65.8,1,82.25,BENIGN
4,0,3.391343201,0.565223867,7076842,0,0,1,6,0,7.5,DDoS
2,0,12333333.3333333,666666.666666667,3,0,1,1,24.6666666667,0,37,BENIGN
2,2,4912.6277612925,32.9706561161,121320,0,0,0,125.6,1,157,BENIGN
3,5,22225.44893,15.28441429,523409,0,0,0,1292.555556,1,1454.125,DDoS
2,0,12333333.3333333,666666.666666667,3,0,1,1,24.6666666667,0,37,BENIGN
1,1,3674.2561137212,30.1168533912,66408,0,0,0,100.6666666667,1,151,BENIGN
3,6,7759.140485,6.002945445,1499264,0,0,0,1163.3,2,1292.555556,DDoS
2,2,418181.818181818,18181.8181818182,220,0,0,0,23,1,28.75,BENIGN
8,6,142.0954361,0.17056813,82078639,0,0,1,777.9333333,0,833.5,DDoS
3,5,6184.765688,4.253255867,1880912,0,0,0,1292.555556,1,1454.125,DDoS
2,2,1046831.95592287,11019.2837465565,363,0,0,0,83.8,1,104.75,BENIGN
4,0,4.691266757,0.781877793,5115889,0,0,1,6,0,7.5,DDoS
5,3,16431.3256573202,107.4820975131,74431,0,0,0,135.8888888889,0,152.875,BENIGN
3,4,20490.73487,12.33002184,567720,0,0,0,1454.125,1,1661.857143,DDoS
3,5,8467.063393,5.822789232,1373912,0,0,0,1292.555556,1,1454.125,DDoS
7,6,1558.214025,1.73863036,7477150,0,0,1,832.6428571,0,896.6923077,DDoS
1,1,2967.2350384487,41.7920427951,47856,0,0,0,65.6666666667,1,98.5,BENIGN
11,12,715.7619983281,1.4929288076,15405959,0,0,0,459.4583333333,1,479.4347826087,BENIGN
9,4,117.4465342,0.130842827,99355848,0,0,1,833.9285714,0,898.0769231,DDoS
3,4,139640.1806,84.0699462,83264,0,0,0,1453.375,1,1661,DDoS
5,0,2.862124589,0.477020765,10481724,0,0,1,6,0,7.2,DDoS
2,2,1295774.64788732,28169.014084507,142,0,0,0,44.4,1,55.5,BENIGN
11,10,2394.2116032241,10.4724939945,2005253,0,0,0,218.2272727273,0,228.619047619,BENIGN
3,7,6226.027225,5.354801088,1867483,0,0,0,1057,2,1162.7,DDoS
2,2,1638095.23809524,19047.619047619,210,0,0,0,75.4,1,94.25,BENIGN
2,2,1211538.46153846,19230.7692307692,208,0,0,0,56.8,1,71,BENIGN
4,0,3.057771236,0.509628539,7848854,0,0,1,6,0,7.5,DDoS
1,1,9015.5220072294,85.0520944078,23515,0,0,0,87.3333333333,1,131,BENIGN
3,4,14338.51322,8.63245829,810893,0,0,0,1453.375,1,1661,DDoS
23,19,66.0425774325,0.3633942424,115576955,0,0,0,177.511627907,0,181.7380952381,BENIGN
3,5,504269.7993,346.7857298,23069,0,0,0,1292.555556,1,1454.125,DDoS
9,4,159.6438389,0.177944775,73056374,0,0,1,833.5,0,897.6153846,DDoS
4,0,11.70165461,1.950275769,2050992,0,0,1,6,0,7.5,DDoS
3,6,11771.85265,9.112124694,987695,0,0,0,1162.7,2,1291.888889,DDoS
3,5,6916.432342,4.758876643,1681069,0,0,0,1291.888889,1,1453.375,DDoS
8,5,145.3666636,0.16211432,80190325,0,0,1,833.0714286,0,897.1538462,DDoS
10,5,17529.0913592473,247.5860361476,60585,0,0,0,66.375,0,70.8,BENIGN
4,2,6293.7406782161,98.3396980971,61013,0,0,0,59.1428571429,0,69,BENIGN
5,0,13.27702106,2.212836844,2259543,0,0,1,6,0,7.2,DDoS
8,6,141.3696199,0.169696877,82500045,0,0,1,777.9333333,0,833.5,DDoS
5,0,28.88267377,4.813778961,1038685,0,0,1,6,0,7.2,DDoS
2,2,9772.3977050627,126.0954542589,31722,0,0,0,69,1,86.25,BENIGN
2,0,58536.5853658537,9756.0975609756,205,0,0,1,6,0,9,BENIGN
4,0,8.52272122,1.420453537,2816002,0,0,1,6,0,7.5,DDoS
5,0,67.11109123,11.18518187,447020,0,0,1,6,0,7.2,DDoS
4,0,3.926801797,0.654466966,6111844,0,0,1,6,0,7.5,DDoS
2,2,2.9080524259,0.0605844255,66023569,0,0,0,48,1,60,BENIGN
2,0,4000000,666666.666666667,3,1,0,0,6,0,9,BENIGN
2,2,1440000,26666.6666666667,150,0,0,0,52.4,1,65.5,BENIGN
3,6,10492.07119,8.117307724,1108742,0,0,0,1163.3,2,1292.555556,DDoS
1,1,6203.3127638844,64.9561545956,30790,0,0,0,80,1,120,BENIGN
7,4,154.7901097642,2.180142391,5045542,0,0,0,65.0833333333,0,71,BENIGN
1,1,923076.923076923,153846.153846154,13,0,0,1,6,1,9,BENIGN
2,0,12333333.3333333,666666.666666667,3,0,1,1,22.6666666667,0,34,BENIGN
3,4,113410.8059,68.24341451,102574,0,0,0,1454.125,1,1661.857143,DDoS
1,1,0,22.9278917804,87230,0,0,1,0,1,0,BENIGN
3,5,6544.231648,4.500460172,1777596,0,0,0,1292.555556,1,1454.125,DDoS
3,1,2.7471346895,0.7848956256,5096219,0,0,0,2.8,0,3.5,BENIGN
1,1,3190.5050569505,63.810101139,31343,0,0,0,47.3333333333,1,71,BENIGN
3,6,257850.6165,199.5919454,45092,0,0,0,1162.7,2,1291.888889,DDoS
3,5,341153.6995,234.6109857,34099,0,0,0,1292.555556,1,1454.125,DDoS
3,5,574059.445,394.9837069,20254,0,0,0,1291.888889,1,1453.375,DDoS
4,0,3.419616917,0.569936153,7018330,0,0,1,6,0,7.5,DDoS
5,0,2.657990749,0.442998458,11286721,0,0,1,6,0,7.2,DDoS
8,6,126.5635036,0.152002149,92103961,0,0,1,777.5333333,0,833.0714286,DDoS
2,0,4000000,666666.666666667,3,0,0,1,6,0,9,BENIGN
2,0,4000000,666666.666666667,3,0,0,1,6,0,9,BENIGN
2,2,4940.4425464213,83.7363143461,47769,0,0,0,54.8,1,68.5,BENIGN
3,5,118196.3199,81.28346593,98421,0,0,0,1292.555556,1,1454.125,DDoS
1,1,0,666666.666666667,3,0,0,1,0,1,0,BENIGN
35,45,239400.768105089,274.8139852837,291106,0,0,0,860.3827160494,1,871.1375,BENIGN
3,4,16527.36399,9.945117161,703863,0,0,0,1454.125,1,1661.857143,DDoS
2,2,4905.3450092657,36.3358889575,110084,0,0,0,118.2,1,147.75,BENIGN
2,0,51.8380923582,8.6396820597,231490,0,0,1,6,0,9,BENIGN
8,4,132.1281565,0.136015946,88224950,0,0,1,897.1538462,0,971.9166667,DDoS
2,2,2916666.66666667,20833.3333333333,192,0,0,0,120.8,1,151,BENIGN
2,2,2609.6145965881,43.1341255634,92734,0,0,0,55.8,1,69.75,BENIGN
2,2,1608938.54748603,22346.3687150838,179,0,0,0,66,1,82.5,BENIGN
3,5,45004.89394,30.94981101,258483,0,0,0,1292.555556,1,1454.125,DDoS
5,0,4.109724155,0.684954026,7299760,0,0,1,6,0,7.2,DDoS
3,6,7016.432222,5.431142169,1657110,0,0,0,1162.7,2,1291.888889,DDoS
3,6,27005.63188,20.89320785,430762,0,0,0,1163.3,2,1292.555556,DDoS
3,5,19985.3284,13.74388612,582077,0,0,0,1292.555556,1,1454.125,DDoS
4,0,4.359762516,0.726627086,5504887,0,0,1,6,0,7.5,DDoS
11,7,2664.6778369652,14.9328147775,1205399,0,0,0,169.0526315789,0,178.4444444444,BENIGN
2,2,4.7776432733,0.0718442597,55675986,0,0,0,62.2,1,77.75,BENIGN
10,8,25192.3262109329,96.296851093,186922,0,0,0,247.8421052632,0,261.6111111111,BENIGN
12,12,25.1568010337,0.2658578709,90273799,0,0,0,90.84,1,94.625,BENIGN
2,1,358.9160734582,59.8193455764,50151,0,0,1,6,0,8,BENIGN
2,2,1181818.18181818,18181.8181818182,220,0,0,0,59.8,1,74.75,BENIGN
5,0,4.066239585,0.677706598,7377824,0,0,1,6,0,7.2,DDoS
3,4,9358.636164,5.631432403,1243023,0,0,0,1454.125,1,1661.857143,DDoS
2,2,561205.27306968,3766.4783427495,1062,0,0,0,126.6,1,158.25,BENIGN
3,6,14155.80512,10.95179628,821783,0,0,0,1163.3,2,1292.555556,DDoS
1,1,0,24096.3855421687,83,0,0,1,0,1,0,BENIGN
2,2,6566.7203568331,123.9003840912,32284,0,0,0,49.8,1,62.25,BENIGN
3,4,313058.6968,188.4760366,37140,0,0,0,1453.375,1,1661,DDoS
4,0,2.879538813,0.479923136,8334668,0,0,1,6,0,7.5,DDoS
7,5,1197.967125,1.233216565,9730651,0,0,1,897.1538462,0,971.9166667,DDoS
4,0,8.975992586,1.495998764,2673799,0,0,1,6,0,7.5,DDoS
2,2,1308108.10810811,21621.6216216216,185,0,0,0,54.8,1,68.5,BENIGN
8,4,116.6438005,0.120075972,99936730,0,0,1,897.1538462,0,971.9166667,DDoS
1,1,444444.444444444,74074.0740740741,27,0,0,1,6,1,9,BENIGN
5,0,7.433225477,1.238870913,4035933,0,0,1,6,0,7.2,DDoS
3,6,42705.34524,33.05651562,272261,0,0,0,1162.7,2,1291.888889,DDoS
1,1,73.9783983077,3.998832341,500146,1,0,0,14.3333333333,1,21.5,BENIGN
3,6,235371.4794,182.0977663,49424,0,0,0,1163.3,2,1292.555556,DDoS
7,4,147.3593246754,2.0754834461,5299970,0,0,0,65.0833333333,0,71,BENIGN
2,0,43000000,2000000,1,0,0,1,16.3333333333,0,24.5,BENIGN
3,6,10961.21973,8.48026971,1061287,0,0,0,1163.3,2,1292.555556,DDoS
5,0,3.30259389,0.550432315,9083769,0,0,1,6,0,7.2,DDoS
2,0,0,666666.666666667,3,0,0,1,0,0,0,BENIGN
3,4,27281.8918805393,147.0155836519,47614,0,0,0,162.375,1,185.5714285714,BENIGN
3,6,128507.3572,99.42114798,90524,0,0,0,1163.3,2,1292.555556,DDoS
4,0,3.52583667,0.587639445,6806895,0,0,1,6,0,7.5,DDoS
3,6,8291.595004,6.414884814,1402987,0,0,0,1163.3,2,1292.555556,DDoS
5,1,45.0705740447,1.4940521783,4015924,0,1,1,32.4285714286,0,37.8333333333,BENIGN
3,6,12067.27717,9.33598337,964012,0,0,0,1163.3,2,1292.555556,DDoS
15,10,32612.3842028279,97.5134080936,256375,0,0,0,321.5769230769,0,334.44,BENIGN
12,7,17554.5190267431,88.800815098,213962,0,0,0,187.8,0,197.6842105263,BENIGN
1,1,141176.470588235,23529.4117647059,85,0,0,1,6,1,9,BENIGN
5,0,4.41317108,0.735528513,6797833,0,0,1,6,0,7.2,DDoS
3,6,6679.513136,5.167679723,1741594,0,0,0,1163.3,2,1292.555556,DDoS
3,6,75969.63044,58.80508076,153048,0,0,0,1162.7,2,1291.888889,DDoS
2,2,1822784.81012658,25316.4556962025,158,0,0,0,66.4,1,83,BENIGN
1,1,5626.9113149847,81.5494393476,24525,0,0,0,59.6666666667,1,89.5,BENIGN
2,2,3002.3170055151,43.5118406596,91929,0,0,0,60.8,1,76,BENIGN
4,0,7.860996617,1.310166103,3053048,0,0,1,6,0,7.5,DDoS
5,0,3.699690225,0.616615037,8108787,0,0,1,6,0,7.2,DDoS
3,5,103069.1262,70.88051317,112866,0,0,0,1292.555556,1,1454.125,DDoS
3,6,21292.5627,16.47322826,546341,0,0,0,1163.3,2,1292.555556,DDoS
3,6,59799.93009,46.26488187,194532,0,0,0,1163.3,2,1292.555556,DDoS
3,5,18186.16707,12.50660505,639662,0,0,0,1292.555556,1,1454.125,DDoS
5,0,38.60969077,6.434948462,777007,0,0,1,6,0,7.2,DDoS
4,0,6.514753474,1.085792246,3683946,0,0,1,6,0,7.5,DDoS
2,2,9030.2066772655,127.186009539,31450,0,0,0,63.4,1,79.25,BENIGN
2,0,37000000,2000000,1,0,1,1,24.6666666667,0,37,BENIGN
3,1,21524.66367713,3587.4439461883,1115,1,0,0,6,0,7.5,BENIGN
4,0,2.989599929,0.498266655,8027830,0,0,1,6,0,7.5,DDoS
3,6,7266.49805,5.624708218,1600083,0,0,0,1162.7,2,1291.888889,DDoS
8,6,163.2821765,0.196101096,71391748,0,0,1,777.5333333,0,833.0714286,DDoS
2,2,1700680.27210884,27210.8843537415,147,0,0,0,56.8,1,71,BENIGN
9,4,164.4078562,0.183160693,70975927,0,0,1,833.9285714,0,898.0769231,DDoS
2,0,645833.333333333,41666.6666666667,48,0,1,1,20.6666666667,0,31,BENIGN
2,0,1102564.1025641,51282.0512820513,39,0,1,1,26.6666666667,0,40,BENIGN
5,0,3.8076879,0.63461465,7878797,0,0,1,6,0,7.2,DDoS
4,0,8.290264259,1.38171071,2894962,0,0,1,6,0,7.5,DDoS
2,0,12333333.3333333,666666.666666667,3,0,1,1,24.6666666667,0,37,BENIGN
8,4,142.3792418,0.146568663,81872890,0,0,1,897.1538462,0,971.9166667,DDoS
